Id,SalePrice
1578,146248.78087896318
1579,140668.5201972717
1580,192602.88932605772
1581,149040.0231101375
1582,129386.05773241638
1583,303662.37991974934
1584,229553.09006447764
1585,139969.3850786187
1586,73154.64515415208
1587,108821.96506916574
1588,149390.1820611177
1589,98529.96393072764
1590,132686.13138581938
1591,98606.78477708536
1592,113718.10018175916
1593,126360.60324985214
1594,128854.87045325837
1595,113664.67828514878
1596,217295.2294519699
1597,179461.55915104962
1598,204952.75215473553
1599,175195.88882235126
1600,176199.59093494137
1601,71438.24220894367
1602,111810.82875703336
1603,84570.47126832345
1604,267873.9998347371
1605,245636.3189004032
1606,168736.6435644367
1607,170768.60855089073
1608,220932.82545099605
1609,188735.52694746287
1610,156982.4221475458
1611,143978.62592960347
1612,170310.19709811226
1613,168217.2069461252
1614,123090.14485414361
1615,89862.13077336577
1616,81160.83622337354
1617,91371.29272663343
1618,129698.31243168892
1619,141470.30609866913
1620,164372.88683611152
1621,135929.1482718793
1622,147465.60125006392
1623,268124.918375986
1624,208855.14963552944
1625,122813.56752170261
1626,172393.5047968623
1627,186248.507034189
1628,274266.16641836555
1629,181249.97753606265
1630,324797.8362126728
1631,216917.69826137333
1632,236485.97188845364
1633,181398.25128844986
1634,187369.6377559902
1635,177819.10543468353
1636,161139.99023584378
1637,187075.63797183346
1638,189065.04359654468
1639,183834.8858384651
1640,243414.9597496353
1641,178880.64548835641
1642,234293.72500669863
1643,220330.88497231103
1644,232301.72642178682
1645,193681.41463882697
1646,161479.66038904767
1647,160818.11797670228
1648,135637.3946050262
1649,143115.4898809886
1650,119586.84358636086
1651,122736.13974853486
1652,98452.6583548096
1653,101655.27529433533
1654,150313.87349127332
1655,143613.62869034187
1656,144073.33234716638
1657,151273.8728221563
1658,152836.05297017551
1659,129473.70870804478
1660,153126.6480505328
1661,425892.8160364502
1662,373764.00058230135
1663,359901.6803189593
1664,449491.79249974
1665,304861.75013114116
1666,322002.72325347905
1667,356720.77425943257
1668,336287.55075259914
1669,304355.072192456
1670,338356.1950961412
1671,260513.47141999332
1672,439167.9493910449
1673,295845.41674016486
1674,249437.9805667831
1675,194903.65510543523
1676,194287.52795517998
1677,213379.09688100958
1678,446271.3607310264
1679,386554.1602048931
1680,316291.27616318193
1681,246817.90638927015
1682,310694.7547533645
1683,191631.39097961478
1684,176365.93721027643
1685,175810.96023798324
1686,173166.4119424923
1687,173606.3210090085
1688,188355.46692891204
1689,193415.55602472997
1690,194230.03694273066
1691,185930.88959809966
1692,265320.85351564275
1693,173996.622619174
1694,184934.791212844
1695,175022.87915115966
1696,270022.84117168
1697,178132.60087132757
1698,333261.24941531196
1699,324240.76754702756
1700,249653.8992969744
1701,264694.2871252805
1702,241222.70470391656
1703,246284.82555064355
1704,277920.5613915875
1705,238128.86258361634
1706,389814.12166495365
1707,214582.38648611214
1708,208097.9205945705
1709,260974.6462631097
1710,224406.42328129534
1711,273896.8873814954
1712,250042.0785689782
1713,270913.6531113363
1714,217712.7620685242
1715,206267.8475119294
1716,180213.84334705444
1717,176990.34205447178
1718,133588.47430782038
1719,206295.75861643764
1720,242129.9553219946
1721,163227.8949554587
1722,124128.45090849629
1723,155165.94225969474
1724,208492.844108743
1725,237724.1735143623
1726,188948.47143005888
1727,163417.95375961583
1728,180094.28929622695
1729,167042.008876345
1730,157304.0955070512
1731,123651.1799030896
1732,130956.53207835337
1733,118157.00827771935
1734,126748.0638482437
1735,131236.12013951642
1736,113919.23951892662
1737,307407.68416523194
1738,232069.89919269533
1739,253826.518214859
1740,206886.1254378581
1741,185615.60380324
1742,170351.2458736478
1743,177476.74690381237
1744,302074.37734755414
1745,210478.9604882518
1746,210554.82874808327
1747,210336.04647782398
1748,216532.38755021483
1749,151213.35278756887
1750,130928.91446234545
1751,236522.13704341342
1752,121622.83685373544
1753,145002.97724520782
1754,194692.54912753648
1755,162270.923554571
1756,128406.15309320217
1757,122027.28048609672
1758,147871.02825935965
1759,160902.25197505148
1760,163694.78990650296
1761,142200.7540772658
1762,178967.9162169595
1763,175796.09319131504
1764,118710.54796788242
1765,162319.54525088906
1766,184486.54117185518
1767,208524.54653812753
1768,140767.4900318559
1769,169578.95149194513
1770,152963.91480999655
1771,124786.3402027846
1772,136056.4970714521
1773,134049.0929884117
1774,137475.31316125026
1775,141430.51719913637
1776,128898.17804316337
1777,111754.00670918218
1778,136969.79892853886
1779,124894.8091304847
1780,171256.6386866577
1781,127386.20819899417
1782,97288.38663226376
1783,138700.80949824132
1784,106464.14825636879
1785,113804.15378983665
1786,150565.88382930256
1787,167285.99789638323
1788,63053.113449321405
1789,95072.74528826555
1790,86367.30224023855
1791,185180.77155857233
1792,152446.58442649365
1793,133948.94183951247
1794,151016.1538931852
1795,135900.62990251344
1796,132333.49664719496
1797,112166.90356780194
1798,123247.54049513696
1799,112095.25370332337
1800,127647.2227427398
1801,126131.75042469052
1802,139447.4081178322
1803,150104.64905660617
1804,138839.93961031997
1805,136759.38864417156
1806,120422.81618648696
1807,136498.63781799818
1808,119798.9865323957
1809,125041.12645483928
1810,142769.866354053
1811,97720.72926464208
1812,101987.17732189075
1813,122181.16688687625
1814,99583.30406214172
1815,59523.08606307226
1816,99322.82820109706
1817,117836.6508616083
1818,138321.73094697535
1819,124755.2370633567
1820,70972.09098960512
1821,119388.85533775756
1822,156418.4252377429
1823,55514.92030784388
1824,125205.57175778798
1825,139960.2399061558
1826,107579.52591189093
1827,103469.22396620011
1828,132420.87167813105
1829,118068.88121599304
1830,141715.3555620074
1831,148097.34340222558
1832,94718.61398791584
1833,143687.0958773673
1834,127448.7126363244
1835,127867.04180739252
1836,123520.4628179855
1837,90997.61794507992
1838,126563.02346531005
1839,103243.49838487682
1840,152945.96538094344
1841,132592.9316588125
1842,97441.92100163411
1843,133231.22077871303
1844,143198.26422369835
1845,144819.25136831554
1846,152808.16109538428
1847,162952.61757253908
1848,61596.85565230921
1849,115212.19656341402
1850,124599.84772998026
1851,145299.3075494855
1852,128915.48010502328
1853,130789.43323011149
1854,161987.48333382612
1855,153938.4386681656
1856,225879.17987310063
1857,153169.5536772734
1858,136209.02168057614
1859,119527.57950154848
1860,146964.85572204285
1861,118926.03765591378
1862,321090.02809459675
1863,304680.8069086161
1864,304812.9478533999
1865,326969.35303946864
1866,325260.09490541165
1867,232547.63475454436
1868,285795.86246426613
1869,203491.74743639308
1870,227615.7702075548
1871,259984.49730173437
1872,173916.48495381896
1873,232461.48278227812
1874,145880.69438902085
1875,196021.3254747395
1876,198185.6669541112
1877,207251.68182957004
1878,207128.80989483208
1879,130021.90807616706
1880,132876.37311786515
1881,241954.08772090444
1882,244619.53806804685
1883,190411.6362057202
1884,207064.75935455872
1885,234442.17463926564
1886,283710.8243165455
1887,209192.17186963023
1888,268156.85043708456
1889,169059.37363368264
1890,122849.46771038248
1891,134722.740959576
1892,104919.95260326684
1893,131814.38774763502
1894,125570.54869985546
1895,137775.56823781476
1896,125159.37688668529
1897,116053.53442494375
1898,114237.03550772398
1899,147198.37982048775
1900,144255.86840736316
1901,169369.9951892115
1902,146377.402074977
1903,218286.0896793668
1904,138057.37363840127
1905,186763.43423733316
1906,144068.73080730683
1907,192446.7638577542
1908,115039.6188514969
1909,136562.27693710395
1910,125042.98164067087
1911,210154.97338063238
1912,291458.9454022425
1913,139851.30738799687
1914,64897.88047545265
1915,304417.46820766275
1916,65288.373175826695
1917,239542.32937953775
1918,139467.8127745919
1919,163419.47654223634
1920,155396.46025005807
1921,374461.8139283061
1922,312773.0917814705
1923,216489.873123177
1924,225927.25825303368
1925,208447.95789986744
1926,358854.92980539985
1927,133963.8044872901
1928,156858.86944427263
1929,120861.02289519034
1930,132510.74027493218
1931,137352.92385697793
1932,137042.200324448
1933,182281.02061958076
1934,179117.927676782
1935,173815.9351274535
1936,187904.7029237813
1937,182421.01878493794
1938,172312.4768176966
1939,249234.4279811754
1940,193558.2640798061
1941,171102.82784218673
1942,184063.4909270802
1943,210924.66965166584
1944,353349.0381446148
1945,372257.51658345736
1946,142017.98343506607
1947,281100.203528005
1948,163813.9209114926
1949,240762.25751165178
1950,183175.31285903376
1951,241605.04869722336
1952,212065.20522568733
1953,166660.63884376606
1954,186668.57057272567
1955,131203.3745262331
1956,297977.6073324656
1957,155852.1536018457
1958,301350.4584930304
1959,144323.83463451132
1960,113497.3376698812
1961,126911.46621115271
1962,96234.81292886438
1963,104503.95602025252
1964,108797.79943635216
1965,146327.6979632316
1966,142755.7115154636
1967,293469.33676930086
1968,412991.791583539
1969,367285.0161992324
1970,403351.9345878466
1971,434162.3601471362
1972,356507.7445488573
1973,276016.9121189839
1974,334285.26374212035
1975,460293.44620858546
1976,278651.26688015915
1977,350654.2401195631
1978,342360.5920664908
1979,316807.7615598894
1980,194829.45832482603
1981,327164.8830954871
1982,226648.43417015194
1983,215736.77053728685
1984,167875.9840852457
1985,220858.6644725937
1986,210680.45780174658
1987,184587.30445536796
1988,177900.2287906256
1989,190879.29593916424
1990,213893.77537840034
1991,225205.99197277176
1992,214019.73028064845
1993,172764.30390273134
1994,229469.97079615155
1995,181947.4889342247
1996,256677.24900147883
1997,311870.7177478116
1998,307085.7699555508
1999,273325.1010711958
2000,310547.8631226745
2001,278799.58055297076
2002,243179.28395584685
2003,250973.49982012107
2004,278131.11947364
2005,225523.85312399585
2006,223313.39454177336
2007,248912.85637492265
2008,212089.46786874055
2009,200155.91177171274
2010,191532.10707972842
2011,137407.83495323692
2012,178756.12777417595
2013,180718.296234868
2014,187984.58188117028
2015,202694.4688116772
2016,196953.66604988175
2017,199259.13430350428
2018,125150.76976725357
2019,132905.84195631952
2020,106794.18853512986
2021,110108.78229679268
2022,178741.1653017918
2023,143780.36423772742
2024,261685.78937280353
2025,342858.0648876489
2026,185204.04952217155
2027,160594.4517588307
2028,151224.66241362254
2029,169226.46076719987
2030,266378.67915129417
2031,226499.37457701366
2032,249018.19204128225
2033,253827.89162306726
2034,171895.67269652046
2035,215161.03838517945
2036,192203.59242443013
2037,201271.45287918666
2038,298286.48882066505
2039,211872.24638528493
2040,306110.29200230463
2041,267480.53341481055
2042,206028.7367841747
2043,172012.53320725897
2044,167605.3585511007
2045,209925.63781291863
2046,144201.28841881902
2047,142509.23109881987
2048,141485.25350260793
2049,139695.2636606989
2050,170165.3159324024
2051,107861.60424378095
2052,130928.54398641505
2053,146781.76647336286
2054,95619.16177461488
2055,152661.1275861268
2056,142828.92485679808
2057,118744.5947675908
2058,211782.93724197266
2059,135907.3554696956
2060,165425.58945942897
2061,168697.88534491468
2062,132509.54138882575
2063,120284.46683753788
2064,136795.0883012526
2065,113793.9909516587
2066,168682.99123915914
2067,128645.69313405713
2068,142102.8707456728
2069,85673.00648193997
2070,114213.23223728215
2071,97617.96686716903
2072,136470.14078499386
2073,134223.40453244693
2074,176326.15519080986
2075,144612.25832105122
2076,120465.18655306117
2077,152427.63417023717
2078,126719.03701780539
2079,131310.3163718828
2080,116541.03931821274
2081,124762.03897206626
2082,121004.30711597494
2083,143920.2181565048
2084,114436.48527536093
2085,123384.38457419566
2086,113237.14655516425
2087,120457.54014503706
2088,99938.81094850795
2089,88748.25989766678
2090,129134.61986284092
2091,112443.6696197621
2092,125397.41691572597
2093,115758.28318690602
2094,110766.43265970421
2095,147601.5224754921
2096,88372.90783430098
2097,99132.55165847829
2098,143611.54074175493
2099,62089.01500588451
2100,92373.11515276862
2101,116917.51519692369
2102,129968.84024724318
2103,107603.66181665151
2104,135503.5671631977
2105,128339.43974845203
2106,71181.26299410118
2107,192923.83221588758
2108,117381.52687858115
2109,112582.48421665834
2110,116890.76073017265
2111,136094.5821780417
2112,137797.28978726926
2113,117819.9587928984
2114,115736.89891733279
2115,153495.82882638834
2116,112997.51527747835
2117,144227.99388280674
2118,123672.08556490068
2119,112971.19008478211
2120,115205.53494972934
2121,105079.86321454169
2122,111309.9197663749
2123,90663.85640067799
2124,162488.33504342625
2125,127367.59242510324
2126,153029.06432683035
2127,153898.9719489141
2128,126943.94142128929
2129,94546.3277437659
2130,135657.01051430215
2131,145362.3984650966
2132,110291.78222930987
2133,116591.87297736929
2134,120904.3601800545
2135,100202.35041267422
2136,79821.48653538765
2137,109783.40853918574
2138,129958.45030646064
2139,149584.97237195764
2140,136019.26360101142
2141,152485.55402950436
2142,132945.09091956393
2143,147087.3619741222
2144,118374.84899978233
2145,137018.53026499617
2146,160816.93466765503
2147,151348.27001477074
2148,133651.45491734668
2149,141524.92924721472
2150,223742.59942861326
2151,119861.4015911931
2152,152509.0705754697
2153,162981.34484987383
2154,101042.34557461829
2155,133793.67798794602
2156,241184.92245879746
2157,233650.39387577458
2158,241411.2247770754
2159,217445.02984404104
2160,177191.21201746538
2161,243248.52736886468
2162,382368.867954861
2163,336808.78554467956
2164,257838.12307037247
2165,194255.3553242017
2166,153819.85707290022
2167,210034.02964615126
2168,196650.78964056086
2169,193245.29511693452
2170,212574.52894847086
2171,152624.91794966246
2172,134572.32456478954
2173,175394.35082442034
2174,225719.4111269567
2175,286765.45003941143
2176,313837.9228516885
2177,245690.04072288933
2178,210758.2818780516
2179,142308.53657660697
2180,195093.0642666247
2181,193696.81832546293
2182,226753.54975568852
2183,194279.56539246254
2184,125779.35551348329
2185,126562.26144559606
2186,141745.64380299102
2187,153789.80954305924
2188,153804.5456608124
2189,248073.5763322602
2190,81590.42935246672
2191,82301.73960603354
2192,90700.43095086384
2193,103975.7638884328
2194,104191.86462077298
2195,108293.10853591899
2196,105816.59875672449
2197,113624.88103650659
2198,152612.2336486078
2199,179526.62599670945
2200,139286.68744422082
2201,135954.41979964505
2202,201400.14796975127
2203,150402.75591523346
2204,173294.511564846
2205,117494.85902978817
2206,131555.94288491906
2207,210749.3656259037
2208,248047.69576059267
2209,214315.99348490496
2210,122921.64015245199
2211,113793.54998692742
2212,117774.25383893715
2213,103449.3011832574
2214,135015.9158431652
2215,101898.41295839565
2216,141917.08177459484
2217,67038.98778558646
2218,80272.53999527858
2219,74050.41561079124
2220,76231.16454156261
2221,305947.46511242783
2222,264836.29016653803
2223,287468.7550733022
2224,217192.69022287597
2225,132507.20015085867
2226,178922.25991820084
2227,200680.5974543465
2228,277464.11266616103
2229,237998.74757659208
2230,159792.7615984341
2231,211050.0881466935
2232,181984.07283562873
2233,176456.36520871212
2234,241710.809013982
2235,216034.90959723873
2236,257377.49110386407
2237,323983.0101207716
2238,200799.8576355037
2239,106753.59233391963
2240,157211.41593165742
2241,143722.56844094786
2242,127292.51308918689
2243,127566.65607304961
2244,99617.7425257983
2245,98760.19538658162
2246,138647.36456442237
2247,110860.14879684703
2248,125334.51531803492
2249,124242.8894832977
2250,132758.97820064565
2251,114602.81253943965
2252,177226.27018069878
2253,163769.1839885315
2254,182576.01542310283
2255,185357.4514689264
2256,177069.28199339466
2257,206711.49083682205
2258,166920.78530037706
2259,178193.02996959412
2260,145910.74154096836
2261,193512.544904974
2262,205251.0535414553
2263,359348.640858413
2264,447946.74831991096
2265,156285.4409270184
2266,285507.30619488866
2267,342493.98976720136
2268,388686.7780678272
2269,157292.22102439497
2270,190511.98418225488
2271,216288.2234064622
2272,196843.05002310584
2273,163021.7490541741
2274,177141.64504868543
2275,153967.36034961604
2276,182886.0399033177
2277,176421.88796003215
2278,149464.88813762454
2279,127178.00119688372
2280,112422.22964667674
2281,171529.9782180048
2282,182173.19710152276
2283,103965.54381623067
2284,110226.67244785886
2285,141640.2007101018
2286,126498.16108293254
2287,352734.5098667206
2288,272114.5688748256
2289,355032.3306170073
2290,415324.41856961604
2291,332461.52547479793
2292,414018.03561957885
2293,450767.4710976348
2294,394194.54665356205
2295,459123.8510958321
2296,263590.69479411596
2297,333418.48243440327
2298,337210.99151224457
2299,362781.52130558394
2300,321948.3830128581
2301,309106.75315612915
2302,248139.40361586647
2303,248337.9997087645
2304,244969.1548269481
2305,191427.34696052648
2306,188944.71793760802
2307,199178.597523122
2308,227328.07372648292
2309,278823.8290002942
2310,220846.2738305941
2311,204278.31313748602
2312,172433.5357975177
2313,173944.90224575068
2314,171382.69725239504
2315,178363.15600572302
2316,196005.10437211275
2317,182540.31437240046
2318,176148.94937098483
2319,179946.6010981972
2320,184535.7819742988
2321,242038.52033582056
2322,180243.52671075
2323,186416.7964838284
2324,186283.45123377867
2325,214648.48809431816
2326,178591.08314182685
2327,207377.07294945413
2328,221333.48062202914
2329,188795.84601030452
2330,181182.83383102826
2331,335582.4178947754
2332,386369.378805333
2333,317970.41569978883
2334,258703.53770175227
2335,278866.84437153954
2336,307306.8828962103
2337,195232.44753206958
2338,261924.51800157508
2339,226220.7028986939
2340,369417.3338943295
2341,217109.53356365004
2342,236676.57040486913
2343,228518.54355095403
2344,225554.60283726605
2345,233699.72568758897
2346,215253.4737314692
2347,197510.20287516472
2348,235661.34666888806
2349,175597.4973810382
2350,300503.6463729985
2351,249393.72869443343
2352,243954.47081411752
2353,245974.85841561755
2354,133547.4441594145
2355,144739.4729712511
2356,151267.17447829363
2357,195845.70303888453
2358,200274.84566829813
2359,126240.48230626348
2360,121036.73324133128
2361,144051.8084831133
2362,254888.35878763613
2363,142006.60884198194
2364,156048.66622314916
2365,218641.08970774576
2366,196004.50120042684
2367,226800.4979084115
2368,212740.87532914954
2369,220070.29261200293
2370,171770.5387172707
2371,166370.40791126597
2372,187600.95957158494
2373,272867.8208445185
2374,300822.650657348
2375,240362.8725920325
2376,276073.3366876329
2377,306829.0740745886
2378,152130.90697188798
2379,195882.59554793016
2380,145047.3966493221
2381,164667.8799472292
2382,203058.1755678901
2383,202296.1890534985
2384,241215.3447247814
2385,162150.4635038515
2386,135747.80374546885
2387,134185.7170872478
2388,103756.02696188995
2389,124840.57775300463
2390,150436.38505817656
2391,142448.48403577422
2392,114975.787716805
2393,169075.3164049266
2394,147737.31143427658
2395,203916.3644066551
2396,146109.1824298753
2397,204091.70198773284
2398,127918.31625686484
2399,64777.987613498066
2400,69844.63620100913
2401,122127.02765700685
2402,137063.41569120507
2403,141673.9773103422
2404,151717.35721806614
2405,158348.24323273214
2406,140824.50922915945
2407,126720.06050202498
2408,145035.51044560692
2409,128364.14392016202
2410,163274.0155203024
2411,119029.46581270902
2412,151671.48959825875
2413,134337.1926479728
2414,147933.26779549176
2415,132339.85663596913
2416,126567.32106044589
2417,135544.90636797587
2418,133886.654832297
2419,128868.21980356998
2420,126094.40227701492
2421,141023.6541961812
2422,111410.44769612348
2423,118814.71491477161
2424,152127.23787811224
2425,191966.26150288558
2426,123142.86370546033
2427,131008.87011418032
2428,174750.06875195703
2429,115624.35299754093
2430,131556.962900184
2431,114415.87799962563
2432,141758.80858587142
2433,145832.5814576196
2434,139746.3065259512
2435,147073.41367061777
2436,110571.17022514023
2437,106419.9651175504
2438,123622.07074692778
2439,104776.06852163553
2440,124921.9990297493
2441,91936.89846507057
2442,101631.76011671306
2443,120301.78084240668
2444,125409.23763626041
2445,89109.40605902739
2446,135077.94612927092
2447,184370.09479617028
2448,136933.056634603
2449,117535.71603417356
2450,148838.60352644348
2451,123429.99757688193
2452,200388.0555746212
2453,98982.89585875254
2454,116846.58100160453
2455,110746.24358769282
2456,126896.06572478818
2457,130352.53674036948
2458,126565.28189599997
2459,111092.30365953495
2460,142862.62475939398
2461,125858.46061902656
2462,131005.64226712723
2463,123831.00582002536
2464,162863.78956547647
2465,133615.224292323
2466,119168.99411858513
2467,134264.2371450525
2468,91701.01987871819
2469,88312.40855035977
2470,187496.52987603174
2471,193772.79379922323
2472,155343.30176099145
2473,116158.15306928588
2474,87639.2897727603
2475,214020.8388366417
2476,112783.6836945077
2477,125832.161740075
2478,152665.4127967488
2479,109612.28287732328
2480,147131.92987132876
2481,124237.84808141063
2482,130192.76639244548
2483,114689.18501559286
2484,124170.86788582179
2485,128212.97667109902
2486,146926.99248817412
2487,173449.43662318194
2488,156759.90153073566
2489,154594.8734298458
2490,148201.80835629636
2491,94367.13352170776
2492,195675.03258417148
2493,148856.225973678
2494,149147.4021439441
2495,91140.18932675163
2496,230774.54000518034
2497,146603.48614663276
2498,117928.54718622493
2499,87221.55908959512
2500,127721.30589518827
2501,133543.5987224975
2502,136609.88214361883
2503,96843.64781211273
2504,181459.93047062776
2505,226025.26724821478
2506,252871.84728675036
2507,290957.8190829076
2508,251646.52416208055
2509,221858.09701818577
2510,225325.64817808685
2511,181495.0040572395
2512,209330.74012600578
2513,221786.66104130133
2514,238617.35481585807
2515,150590.94029923933
2516,173032.44141920353
2517,143279.18222412252
2518,151698.88391022582
2519,234652.14555803384
2520,216752.53847835405
2521,190336.23383298126
2522,223151.20690437796
2523,122002.92195896749
2524,138434.9221288156
2525,144483.6942631253
2526,140307.55976243518
2527,120831.13430317561
2528,131646.32850261923
2529,140139.66047996597
2530,126100.41331460186
2531,248876.85119520873
2532,226555.59558517026
2533,198468.56680816872
2534,233614.47620149385
2535,280859.1803277121
2536,228583.17164441745
2537,232364.08593877868
2538,183200.39160110906
2539,187879.4357892559
2540,181095.71068006175
2541,182108.100111278
2542,165930.6147152717
2543,121275.25755783994
2544,120038.33065117252
2545,130202.4553744099
2546,133343.05404894386
2547,135816.98004314286
2548,155023.71377183328
2549,158135.79272049607
2550,558318.1619103921
2551,141482.19027868265
2552,128107.42112053777
2553,81704.59326554192
2554,101086.1639281476
2555,113626.57443263353
2556,105445.85981522649
2557,111401.89589175081
2558,150388.83866328554
2559,131919.26742908146
2560,147258.35612075438
2561,143854.12519348486
2562,135618.4344540651
2563,148442.41775948764
2564,200196.71218731796
2565,142562.68820765987
2566,149175.71118603402
2567,135122.34595589203
2568,192830.49963750056
2569,209408.90615256745
2570,119214.22818510103
2571,181382.05331968723
2572,155129.40779564582
2573,211496.90243983
2574,284950.8505658861
2575,127644.1386889671
2576,121159.42594765815
2577,148171.20769100837
2578,88246.26971508136
2579,72104.7148143885
2580,108853.04203861882
2581,117230.10936235977
2582,111486.6892157231
2583,264128.48183533724
2584,163178.73185396774
2585,190316.64834936676
2586,211539.50956229435
2587,197373.59720545134
2588,141370.43850533583
2589,147948.17798946286
2590,210965.35961910125
2591,220726.37955727073
2592,215101.63823398674
2593,243025.11606843254
2594,179126.843759806
2595,205941.87288508902
2596,300650.3243942321
2597,193365.00749061917
2598,278418.22313502163
2599,319573.7603464772
2600,137806.44671259954
2601,141264.6237730518
2602,86186.30258658467
2603,94051.83440668578
2604,88624.14234879895
2605,83535.71675640589
2606,144336.68401884014
2607,205915.33967984395
2608,190678.00015750842
2609,171223.20708247367
2610,110129.06592992286
2611,120142.71562731592
2612,157320.13100068795
2613,130455.2513346566
2614,126058.62494427606
2615,154100.92411282833
2616,144927.2938967957
2617,175612.24690590802
2618,181780.7748635675
2619,198839.68317036633
2620,188913.61123877307
2621,177675.84481569502
2622,181127.45382712368
2623,241636.94304265856
2624,296271.7882921173
2625,284015.3859931027
2626,172842.05951920158
2627,169213.73333951476
2628,453560.46699933626
2629,491863.75704928965
2630,370165.70278398803
2631,462268.78004366485
2632,405079.2893899951
2633,296071.6083202044
2634,402447.614269512
2635,153775.98759675195
2636,183993.23338586185
2637,175278.5400779157
2638,252283.0119077071
2639,186709.8168427687
2640,150600.69081635526
2641,111709.04617681184
2642,186910.3472127755
2643,108710.13011228986
2644,125886.25399068865
2645,106685.71958602867
2646,95936.30631824824
2647,103813.06192711822
2648,140840.2746017379
2649,148399.5553143276
2650,137862.52129162068
2651,146126.17245677492
2652,415265.193194396
2653,250387.3124968374
2654,259590.24619954405
2655,386012.23375389376
2656,327409.49496931967
2657,324356.0756786192
2658,289917.52856940695
2659,305249.40092035185
2660,349496.9745559908
2661,337521.9827685879
2662,350792.44814736623
2663,283805.87767329963
2664,276821.86272264365
2665,319639.19036577805
2666,280877.8731205475
2667,173280.97819795832
2668,179460.9908341306
2669,177360.94464654505
2670,276111.08038432815
2671,183250.77808068244
2672,193509.792975925
2673,202706.29216622084
2674,200057.64449614787
2675,176417.6625120238
2676,191395.82684960339
2677,197606.69077751116
2678,254524.0918149933
2679,277092.5115884115
2680,279808.0048567711
2681,393361.74366265954
2682,323924.7137682452
2683,547253.0614770243
2684,313449.76053378196
2685,329504.5199214603
2686,247956.69768923998
2687,314714.95413940545
2688,218640.35758424317
2689,208426.22452463192
2690,424552.72753651236
2691,191617.38154282921
2692,136842.0743069849
2693,197398.99030117813
2694,129561.60849382836
2695,193363.47748787297
2696,185861.28457869106
2697,189921.63519085327
2698,200068.44592316943
2699,175345.12055942154
2700,162438.08814631056
2701,157248.88722657965
2702,119366.43927319374
2703,131196.88187812502
2704,140945.20616877658
2705,121617.64595493602
2706,115851.94021298992
2707,125956.3937481644
2708,132888.9656112758
2709,104679.00487580338
2710,127608.17837970814
2711,252074.85964473622
2712,376868.8236102612
2713,173893.6761444174
2714,153049.17744080094
2715,167122.23581575754
2716,152513.87852777384
2717,187921.96533596428
2718,225840.4317174611
2719,153947.0156869596
2720,171958.59629036707
2721,138108.26198030415
2722,157508.6944145154
2723,142300.2322776848
2724,127288.90835443628
2725,134255.736000652
2726,144461.95323822196
2727,166839.21205519978
2728,181793.07256173692
2729,151512.45866590214
2730,144480.34252346712
2731,126384.14554832692
2732,124790.74397931219
2733,158981.35571741895
2734,142368.816721825
2735,133907.47868752523
2736,140955.38948757233
